**** All Elevator Calls (time,src,dest,state,elev dt) stage 9 ****
Elevator call,1164.5670072287041,4,0,3,8, Done, dt, 33.43299277129586
Elevator call,1167.6061698271772,16,75,3,5, Done, dt, 46.393830172822845
Elevator call,1171.8952195932939,70,-5,3,9, Done, dt, 97.10478040670614
Elevator call,1172.8286726384108,45,-3,3,9, Done, dt, 85.17132736158919
Elevator call,1173.5958205858167,-6,69,3,7, Done, dt, 310.4041794141833
Elevator call,1179.7031704957944,62,12,3,9, Done, dt, 64.29682950420556
Elevator call,1179.7417726184294,30,-3,3,7, Done, dt, 494.2582273815706
Elevator call,1181.5838794642152,-2,13,3,1, Done, dt, 33.416120535784785
Elevator call,1181.9436040070755,53,-8,3,9, Done, dt, 109.05639599292454
Elevator call,1182.2547530062716,91,-4,3,0, Done, dt, 80.74524699372841
Elevator call,1184.5011582392087,92,-5,3,4, Done, dt, 105.49884176079127
Elevator call,1189.3866649624872,-2,-7,3,3, Done, dt, 340.6133350375128
Elevator call,1195.063846203905,-2,0,3,1, Done, dt, 275.9361537960949
Elevator call,1197.1043515847557,-5,38,3,7, Done, dt, 206.8956484152443
Elevator call,1199.2797461581047,-4,99,3,7, Done, dt, 355.7202538418953
Elevator call,1201.7684039334035,-8,57,3,7, Done, dt, 227.23159606659647
Elevator call,1202.3389805669212,37,-7,3,1, Done, dt, 169.66101943307876
Elevator call,1202.357388514136,-5,-8,3,1, Done, dt, 180.6426114858641
Elevator call,1207.7173723092817,86,0,3,0, Done, dt, 44.2826276907183
Elevator call,1210.9847162664726,-2,73,3,6, Done, dt, 75.01528373352744
Elevator call,1226.106720716349,-7,78,3,5, Done, dt, 77.89327928365105
Elevator call,1227.8791639617948,-6,30,3,7, Done, dt, 153.1208360382052
Elevator call,1227.9165748808487,-2,89,3,7, Done, dt, 282.08342511915134
Elevator call,1228.0073010483588,0,2,3,7, Done, dt, 102.99269895164116
Elevator call,1237.1616034890228,-9,94,3,7, Done, dt, 284.8383965109772
Elevator call,1243.533292674591,21,39,3,1, Done, dt, 284.46670732540906
Elevator call,1245.8470224499943,25,-8,3,5, Done, dt, 118.15297755000574
Elevator call,1246.1319363899163,92,-1,3,1, Done, dt, 92.86806361008371
Elevator call,1257.2938563066655,58,-7,3,3, Done, dt, 272.7061436933345
Elevator call,1257.3063176349929,85,70,3,1, Done, dt, 20.693682365007135
Elevator call,1260.6741416608286,-3,32,3,7, Done, dt, 131.32585833917142
Elevator call,1265.569939124297,-9,49,3,8, Done, dt, 53.43006087570302
Elevator call,1269.100212463696,-3,-1,3,7, Done, dt, 39.899787536304075
Elevator call,1269.8106227345797,-2,-5,3,4, Done, dt, 20.189377265420262
Elevator call,1270.233793922887,-9,96,3,9, Done, dt, 88.76620607711311
Elevator call,1273.6174856380183,87,-1,3,1, Done, dt, 65.38251436198175
Elevator call,1274.2344169028456,-9,-7,3,9, Done, dt, 38.765583097154376
Elevator call,1276.0353264494493,67,17,3,1, Done, dt, 50.96467355055074
Elevator call,1277.9473711653004,-1,-9,3,1, Done, dt, 116.05262883469959
Elevator call,1282.4864310719745,53,0,3,2, Done, dt, 76.5135689280255
Elevator call,1284.8531531537924,-3,19,3,2, Done, dt, 242.1468468462076
Elevator call,1291.067587937397,6,5,3,4, Done, dt, 27.932412062602907
Elevator call,1293.8593848060195,67,-4,3,6, Done, dt, 41.140615193980466
Elevator call,1299.440972395142,-6,33,3,0, Done, dt, 70.5590276048581
Elevator call,1303.5769334632205,-7,20,3,9, Done, dt, 26.423066536779515
Elevator call,1322.5239036192277,-5,49,3,0, Done, dt, 61.47609638077233
Elevator call,1322.5840807324116,-2,20,3,7, Done, dt, 45.41591926758838
Elevator call,1326.6571399140971,25,-6,3,8, Done, dt, 26.342860085902885
Elevator call,1327.5561037741038,-9,79,3,0, Done, dt, 72.4438962258962
Elevator call,1329.8156930342177,-5,85,3,4, Done, dt, 71.1843069657823
Elevator call,1332.596388048453,45,-9,3,2, Done, dt, 129.40361195154696
Elevator call,1333.0088756884447,47,-7,3,2, Done, dt, 117.99112431155527
Elevator call,1333.0269777843728,-1,0,3,1, Done, dt, 137.97302221562722
Elevator call,1333.664649857529,-2,3,3,1, Done, dt, 148.33535014247104
